external_user_id,interaction_count
u3258299,30
u325834,10
u3258342,10
u3258376,13
u3258405,17
u3258429,9
u3258564,12
u3258625,19
u3258663,16
u3258670,9
u3258701,9
u3258702,16
u3258762,13
u3258769,34
u3258799,19
u3258807,25
u3259194,17
u3259197,17
u3259419,8
u3259516,20
u3259547,31
u3259575,16
u325962,21
u3259649,18
u3259655,37
u3259760,16
u3259776,23
u3259784,17
u3259789,11
u3259823,10
u3259910,15
u3260148,15
u3260159,7
u3260173,15
u3260206,10
u3260279,22
u3260324,18
u3260351,22
u3260550,25
u3260700,11
u3260820,29
u3260832,23
u3260833,8
u3260942,52
u3260967,11
u326098,17
u3260991,14
u3261077,30
u3261116,32
u3261144,44
u326121,7
u3261491,9
u3261531,12
u3261578,35
u3261661,35
u3261677,14
u3261790,8
u3261875,16
u3261876,29
u3262111,17
u3262199,24
u3262218,14
u3262304,69
u3262351,42
u3262420,31
u3262527,10
u3262569,13
u3262570,10
u3262682,9
u3262802,7
u3262807,9
u3262850,16
u3262934,44
u3262961,8
u3262999,15
u3263025,9
u3263081,26
u3263130,13
u3263151,9
u3263201,39
u3263449,7
u3263472,9
u3263504,9
u3263515,28
u3263738,29
u3263843,24
u3264072,34
u3264255,9
u3264367,8
u3264371,49
u3264830,9
u3264900,23
u3265095,56
u3265116,29
u3265190,10
u3265274,12
u3265289,8
u3265316,64
u3265341,11
u32655,13
u3265535,15
u3265543,35
u3265662,45
u3265844,18
u3265880,26
u3265908,22
u3265992,19
u3266101,11
u3266223,11
u3266229,10
u326623,17
u3266288,9
u3266299,8
u3266583,7
u3266699,37
u3266849,21
u3266957,17
u3266969,9
u3267037,16
u3267247,13
u3267386,19
u3267409,15
u3267475,8
u3267779,23
u3267835,18
u3267879,22
u3267915,11
u3267979,11
u326807,11
u3268162,25
u3268375,12
u3268484,31
u3268492,33
u3268537,12
u3268538,18
u3268668,12
u3268679,9
u3268695,20
u3268809,24
u3269147,28
u3269154,24
u3269287,40
u3269356,9
u3269497,19
u3269583,57
u3269657,34
u3269661,10
u3269686,13
u3269713,13
u3269762,13
u3269865,19
u3269870,11
u3269890,10
u3270004,30
u3270089,14
u3270154,7
u3270258,7
u3270336,10
u3270349,17
u3270378,12
u3270458,16
u3270461,13
u3270477,27
u3270562,19
u3270634,7
u327066,9
u3270710,14
u3270799,12
u3271085,13
u3271098,21
u3271203,12
u3271303,12
u3271324,33
u3271397,20
u3271432,11
u3271470,15
u3271502,8
u3271540,11
u3271589,23
u3271749,21
u3271892,13
u3271966,23
u3271990,25
u3272078,30
u3272304,8
u3272393,28
u327255,12
u3272859,35
u3272941,28
u3272999,15
u3273032,13
u327304,13
u3273173,29
u3273288,23
u3273381,16
u3273476,15
u3273682,13
u3273746,17
u3273855,34
u3273967,18
u3274082,39
u3274101,6
u3274204,24
u3274241,45
u3274325,36
u3274410,14
u3274412,15
u3274478,52
u3274484,17
u3274589,29
u3274655,8
u3274672,57
u3274698,38
u327471,14
u3274863,9
u3274898,26
u3275029,84
u3275161,14
u3275259,16
u3275499,14
u3275613,39
u3275667,29
u3276042,24
u3276143,24
u3276256,23
u3276259,15
u3276342,10
u3276381,10
u3276461,15
u3276464,21
u3276507,15
u3276576,8
u3276647,8
u3276742,17
u3276799,15
u3276811,12
u3276822,25
u3276951,13
u3277159,24
u3277164,8
u3277296,49
u3277549,37
u3277621,9
u3277689,15
u3277734,11
u3277830,25
u3277849,12
u3277883,12
u3277984,9
u3278130,30
u3278230,26
u3278248,7
u3278272,9
u3278287,24
u3278566,11
u3278575,16
u3278611,17
u3278698,15
u3278699,8
u3278860,16
u327890,18
u3279063,19
u3279079,20
u327910,26
u3279207,26
u3279408,33
u327954,11
u3279781,25
u3279799,15
u3279883,13
u3279970,10
u3280022,32
u3280057,7
u3280080,17
u3280145,34
u3280201,9
u3280216,9
u3280263,10
u3280266,76
u328060,10
u3280613,11
u3280700,12
u3280767,15
u3280804,12
u3281035,11
u3281052,23
u3281061,9
u3281138,15
u3281304,37
u3281355,14
u3281365,20
u3281426,10
u3281509,18
u3281546,28
u3281609,8
u3281631,15
u3281635,14
u3281671,21
u3281685,17
u3281744,9
u3281882,9
u3281896,13
u3282016,27
u3282075,11
u3282172,15
u3282234,20
u3282277,23
u3282342,24
u3282356,7
u3282394,25
u3282496,10
u3282572,28
u3282646,10
u3282829,9
u3282979,22
u3282980,91
u3282983,10
u3283032,33
u3283152,16
u3283322,19
u3283342,12
u3283417,9
u3283442,24
u3283494,13
u3283513,11
u3283514,40
u3283533,13
u3283598,27
u3283685,26
u3283746,14
u3283783,27
u3283796,49
u3283804,23
u3283978,17
u3284089,11
u3284121,11
u3284124,26
u3284151,48
u3284203,9
u3284233,13
u3284249,20
u3284273,57
u3284641,18
u3284652,21
u328473,17
u328480,13
u3285072,11
u3285133,12
u3285150,6
u3285165,22
u3285181,24
u3285563,13
u3285630,12
u3285711,33
u3285731,56
u3285736,11
u3285747,11
u328581,14
u3286063,11
u3286149,9
u3286155,18
u3286170,12
u3286253,12
u3286372,19
u3286516,25
u3286637,19
u3286712,29
u3286747,15
u3286798,31
u3286950,33
u3287013,7
u3287030,33
u3287120,25
u3287238,26
u3287506,11
u3287547,50
u3287594,8
u3287600,7
u3287695,15
u3287736,15
u3287967,12
u3288179,14
u3288291,38
u3288433,10
u3288546,17
u3288593,15
u3288615,36
u3288636,15
u3288656,40
u3288722,14
u3288907,12
u3288954,38
u3288956,16
u3289014,8
u3289023,31
u3289025,19
u3289081,17
u3289116,10
u3289163,13
u3289224,43
u3289252,19
u3289269,17
u3289294,11
u3289311,36
u3289744,15
u3289762,61
u3289847,9
u3289901,28
u328993,13
u3289953,10
u3290025,40
u3290137,8
u3290182,10
u3290272,12
u3290283,43
u3290361,39
u3290364,26
u3290368,23
u3290373,23
u3290482,9
u3290609,17
u3290618,10
u3290806,28
u3290831,111
u3290940,50
u3290994,36
u329101,7
u3291176,10
u3291210,14
u3291221,15
u3291341,14
u3291381,29
u3291590,20
u3291691,14
u3291730,23
u3291970,21
u3292046,44
u3292080,39
u3292092,16
u3292108,14
u3292113,9
u329220,14
u3292269,15
u3292378,42
u3292380,12
u3292381,28
u3292477,42
u3292484,44
u3292503,11
u3292541,20
u3292564,19
u3292617,32
u3292636,14
u3292690,8
u3292704,15
u3292798,27
u329287,16
u3292922,14
u3292949,11
u3293197,11
u3293256,10
u3293363,26
u3293498,21
u3293631,18
u3293757,15
u3293864,11
u329414,11
u3294247,19
u3294292,15
u3294319,13
u3294459,14
u3294463,17
u3294471,9
u3294667,14
u3294938,34
u3295071,7
u3295152,11
u3295478,13
u3295547,15
u3295668,8
u3295755,28
u3295836,14
u3295933,20
u329604,16
u3296217,16
u3296236,10
u3296299,15
u3296391,17
u3296575,37
u3296628,24
u3296756,26
u3296949,24
u3297036,14
u3297069,10
u3297135,42
u3297176,10
u3297229,32
u3297323,13
u329733,34
u3297339,11
u3297401,11
u3297507,11
u3297692,29
u3297709,38
u3297744,16
u3297754,10
u329780,15
u3297856,19
u3297919,41
u3297948,16
u3297954,12
u3298028,11
u3298116,16
u3298231,15
u3298295,87
u3298314,10
u3298344,17
u3298662,36
u3298668,39
u3298963,31
u3299009,53
u3299159,10
u3299245,11
u3299335,27
u3299551,73
u3299609,6
u3299647,14
u3299946,20
u3300081,20
u3300148,63
u3300232,11
u3300269,23
u3300274,19
u3300294,35
u3300385,47
u3300624,8
u3300638,31
u3300794,17
u3300836,32
u3300904,11
u3300999,26
u3301020,16
u3301075,14
u3301186,13
u3301189,18
u3301337,27
u3301381,9
u3301390,13
u3301624,10
u3301728,11
u3301824,21
u3301833,12
u330188,17
u3301892,37
u3301943,17
u3301981,12
u3302067,35
u3302110,18
u3302142,7
u3302197,16
u3302213,26
u3302269,77
u3302382,8
u3302394,14
u3302414,18
u3302431,36
u3302561,7
u3302850,12
u3303175,8
u3303353,17
u3303382,24
u3303398,28
u3303849,15
u3303942,40
u3304031,25
u3304085,34
u3304101,19
u3304167,12
u3304193,17
u330436,12
u3304426,21
u3304490,10
u3304601,18
u3304638,33
u3304688,27
u3304883,11
u3305079,11
u3305104,14
u330564,9
u3305844,31
u3305901,16
u3305946,37
u3306044,50
u3306051,16
u3306123,16
u3306234,136
u3306279,11
u3306434,12
u3306466,7
u3306543,14
u3306805,11
u3307086,30
u3307203,12
u3307407,12
u3307425,31
u3307436,12
u3307492,9
u3307646,9
u3307679,27
u3307770,13
u3307940,9
u3307951,10
u3308039,13
u3308066,15
u3308292,15
u3308424,15
u3308527,20
u3308800,18
u3308870,14
u3308900,26
u3308968,32
u3309093,24
u3309108,39
u330929,22
u3309686,25
u3309821,11
u3310220,9
u3310269,11
u3310329,19
u3310347,9
u3310438,9
u3310561,16
u3310626,34
u3310739,17
u3310814,19
u3310850,14
u3310902,16
u3310986,14
u3311203,6
u3311480,43
u3311516,10
u3311636,12
u3311669,9
u3311737,13
u3311808,15
u3311819,56
u3311838,17
u3312036,11
u3312119,7
u3312289,15
u3312322,7
u3312325,16
u3312401,13
u3312421,8
u3312424,9
u3312428,24
u3312650,16
u3312691,12
u3312740,7
u3312820,35
u3313055,25
u3313083,11
u3313198,7
u3313403,32
u3313425,27
u331355,13
u3313645,10
u3313838,8
u331387,11
u3314006,27
u3314172,11
u3314196,15
u3314223,51
u3314249,11
u3314369,31
u3314370,36
u3314454,10
u3314494,10
u3314535,25
u3314643,13
u3314684,38
u3314765,19
u3314857,7
u3314895,13
u3315261,10
u3315337,11
u3315474,11
u3315513,9
u3315537,13
u3315726,9
u3315839,21
u3315888,21
u3315913,45
u3316002,10
u3316031,10
u3316174,25
u3316300,50
u3316348,21
u3316558,11
u3316815,19
u3317215,9
u3317295,11
u3317543,11
u3317593,22
u3317839,35
u3317850,21
u3317938,12
u3318004,22
u3318027,31
u3318106,25
u3318151,22
u3318285,19
u3318299,10
u3318347,17
u3318610,36
u3318615,18
u331868,8
u3318682,11
u3318858,43
u3318961,52
u3318994,20
u3319225,20
u3319270,25
u3319476,14
u3319637,19
u331967,15
u3319850,21
u3320020,14
u3320179,11
u3320363,14
u3320372,34
u3320503,14
u3320527,27
u3320590,8
u3320599,20
u3320685,16
u3320973,8
u3321013,10
u3321127,10
u3321227,17
u3321253,8
u3321596,13
u3321655,14
u3321752,12
u3321896,10
u3322016,10
u3322035,10
u3322054,79
u3322117,11
u3322252,9
u3322685,10
u3322686,12
u3322716,36
u3322792,13
u3322796,12
u3322846,9
u3322908,15
u3322967,21
u3323020,24
u3323062,14
u3323323,19
u3323344,13
u3323361,16
u3323507,39
u3323564,10
u3323670,8
u3324018,15
u3324138,12
u3324238,13
u3324286,11
u3324308,15
u3324378,30
u3324495,12
u3324616,12
u3324631,14
u3324659,34
u3324665,9
u3324702,25
u3324715,19
u3324751,13
u3324769,8
u3324880,13
u3324941,18
u3325138,20
u3325354,31
u332544,12
u3325510,6
u3325536,16
u3325600,79
u3325668,21
u3325810,11
u3325842,10
u3326055,7
u3326178,8
u3326245,10
u3326256,12
u3326344,30
u3326390,8
u3326545,12
u3326734,7
u3326813,21
u3326963,35
u332714,8
u3327297,15
u3327349,18
u3327355,68
u3327364,9
u3327394,7
u3327402,35
u3327546,49
u3327583,19
u3327698,9
u3327904,32
u3327948,9
u3328002,8
u3328061,12
u3328110,11
u3328204,19
u3328362,11
u3328506,9
u3328616,39
u3328849,14
u3328964,17
u3329344,34
u3329394,10
u3329428,17
u3329470,12
u3329569,13
u3329691,19
u3329763,10
u3329926,14
u3330055,13
u3330229,34
u3330314,21
u3330347,8
u3330376,12
u3330404,17
u3330417,9
u3330480,19
u3330546,17
u3330685,38
u3330689,7
u3330785,10
u3330879,11
u3330882,25
u3331308,18
u3331324,13
u3331514,12
u3331723,17
u333182,11
u3332029,10
u3332121,15
u3332128,23
u3332132,15
u3332143,21
u3332178,31
u3332297,12
u3332513,30
u3332558,14
u3332572,18
u3332622,39
u3332675,10
u3332736,17
u3332974,29
u3332978,11
u3333013,11
u3333121,10
u3333328,8
u3333336,8
u3333402,7
u3333443,20
u3333449,25
u3333547,17
u3333676,7
u3333746,9
u3333875,12
u3333918,18
u3334348,17
u3334389,17
u3334576,10
u3335031,12
u333510,10
u3335133,17
u3335189,8
u3335320,11
u3335698,58
u3335726,35
u3335811,8
u3335884,36
u3336098,9
u3336264,12
u3336364,7
u3336370,15
u3336420,22
u3336476,11
u3336655,24
u3336669,10
u3336702,21
u3337164,15
u3337237,10
u3337454,10
u3337576,15
u3337581,14
u3337615,10
u3337780,12
u3337844,27
u3337925,14
u333804,10
u3338291,32
u3338430,19
u3338662,24
u3338709,11
u3338851,22
u3338929,10
u3338961,22
u3339077,7
u3339216,29
u3339241,32
u3339475,19
u3339484,32
u3339598,12
u3339773,24
u3340092,23
u3340182,9
u3340217,11
u334022,25
u3340269,13
u3340324,10
u3340444,31
u3340452,13
u3340539,47
u3340568,20
u334061,10
u3340656,37
u3340697,13
u3340780,17
u3340842,26
u3341024,11
u3341026,10
u3341096,17
u3341105,15
u3341155,32
u3341186,12
u3341360,12
u3341415,38
u3341477,11
u3341541,21
u3341605,15
u3341650,15
u3341878,10
u3341889,14
u3342033,10
u3342055,17
u3342088,10
u3342229,64
u3342390,14
u3342451,12
u3342482,14
u3342604,33
u3342652,37
u3342740,8
u3342741,9
u3342791,23
u3343096,25
u3343297,15
u3343500,9
u3343694,13
u3343704,29
u3343832,8
u334388,6
u3343916,16
u3343959,9
u3344027,13
u3344066,28
u3344108,80
u3344150,9
u3344260,38
u3344392,17
u3344434,20
u3344502,16
u3344637,36
u3344666,11
u3344732,23
u3344784,52
u3344867,16
u3344900,17
u3345064,34
u3345131,49
u334527,19
u3345441,12
u3345480,30
u334576,7
u3346083,10
u334623,8
u3346567,7
u3346857,18
u3346881,12
u3346917,12
u3347123,41
u3347145,19
u3347328,16
u3347405,16
u3347431,10
u3347500,17
u334787,28
u3347903,10
u3348407,16
u334848,17
u334898,12
u3349229,20
u3349413,42
u3349755,25
u3350021,20
u3350083,24
u3350101,37
u3350275,27
u3350991,11
u3351113,30
u3351253,61
u3351369,20
u3351427,8
u3351799,7
u3351915,12
u3351965,21
u3351969,17
u3352446,9
u3352451,32
u3352549,15
u3352681,10
u3352982,14
u3353013,9
u3353037,20
u3353492,24
u3353993,16
u3354018,13
u3354050,17
u3354157,47
u3354166,20
u3354224,26
u3354280,12
u3354288,10
u3354327,22
u3354476,9
u3354562,14
u3354739,15
u3354824,35
u3354930,9
u3355093,12
u3355395,13
u3355508,7
u3355588,17
u3355836,14
u3355841,11
u3355924,35
u3356108,46
u3356176,15
u3356450,17
u3356581,10
u3356660,9
u3356661,13
u3356681,18
u3356737,15
u3356894,12
u3356901,11
u3356941,32
u3357049,22
u3357449,18
u3357551,39
u3357557,12
u3357670,9
u3357673,20
u3357833,9
u3357915,10
u3358222,9
u3358395,9
u3358552,12
u3358771,9
u335879,13
u3359083,19
u3359423,33
u335943,12
u3359447,13
u3359449,20
u3359576,8
u3359627,14
u3359698,15
u3359799,21
u3360135,7
u336032,21
u3360691,13
u3360753,14
u3360767,8
u3360943,17
u3361382,14
u336162,11
u3361655,10
u3361959,22
u3362319,10
u336235,17
u3362435,27
u3362530,21
u3362746,16
u3362844,24
u3362876,22
u3362970,17
u3362998,15
u3363000,75
u3363175,11
u3363200,7
u3363248,17
u3363264,12
u3363358,20
u3363447,26
u3363524,12
u3363584,10
u3363590,13
u3363773,14
u3363960,52
u3364064,19
u3364130,10
u3364196,8
u3364397,46
u3364435,18
u3364524,18
u3364554,14
u3364654,12
u3364656,12
u3364661,13
u3364729,9
u3364800,63
u336490,10
u3364942,20
u3365106,20
u3365472,36
u3365593,20
u3365993,23
u3366172,12
u3366178,9
u3366371,23
u3366617,19
u3366648,27
u336668,11
u3366692,18
u3366705,37
u3366763,11
u3366771,32
u336683,13
u3366881,15
u3367188,31
u3367321,23
u3367373,39
u3367447,16
u3367531,30
u3367565,14
u3367567,31
u3367618,12
u3367619,31
u3367628,17
u3367710,9
u3367762,42
u3367877,20
u3367928,55
u336805,19
u3368077,15
u3368121,17
u3368138,13
u3368208,13
u3368247,19
u3368362,25
u3368415,7
u3368680,53
u336909,12
u3369161,22
u3369295,53
u3369301,55
u3369312,35
u3369345,20
u3369457,15
u3369491,11
u3369605,13
u3369724,38
u3369787,26
u3369788,9
u3369845,15
u3369915,24
u3370549,10
u3370909,18
u3371519,8
u3371560,11
u3371836,15
u337192,12
u3371925,12
u3372020,17
u3372123,17
u3372229,12
u3372261,9
u3372277,16
u3372379,10
u3372484,15
u3372487,26
u3372522,45
u3372713,26
u3372910,42
u3372940,13
u3373012,10
u3373093,14
u3373150,19
u3373505,25
u3373590,25
u3373609,10
u3373620,18
u3373675,56
u3373781,7
u3373812,10
u3374095,8
u3374147,8
u3374337,12
u3374365,16
u3374565,38
u3374643,24
u3374722,10
u3374739,74
u3374742,47
u3374788,47
u3374813,15
u3374872,16
u3374983,53
u3374991,12
u3375668,15
u3375955,8
u337597,11
u3376001,11
u3376039,12
u3376237,15
u3376316,20
u3376438,12
u337645,11
u3376647,12
u337676,11
u3376873,13
u3376900,11
u3377194,21
u3377268,14
u3377284,15
u3377291,16
u3377309,19
u3377364,16
u3377449,8
u3377543,32
u3377581,22
u3377615,21
u3377666,25
u3377691,17
u3377755,26
u3377759,13
u3377789,13
u3377960,8
u3377972,6
u3377991,16
u3378085,15
u3378153,22
u3378202,26
u3378412,13
u3378428,14
u3378438,15
u3378442,14
u3378489,22
u3378560,16
u3378599,46
u3378608,52
u3378688,11
u3378702,49
u3378752,17
u3379098,9
u3379123,58
u3379202,9
u3379519,10
u3379604,14
u3379717,12
u3379732,8
u3379802,11
u3379902,14
u3380094,16
u3380099,12
u3380194,20
u3380262,17
u338040,17
u3380414,14
u3380804,10
u3380833,15
u3380891,9
u3381111,75
u3381155,17
u3381216,15
u3381287,7
u3381370,18
u3381549,11
u3381589,11
u338162,13
u3381624,11
u3381646,9
u3381780,19
u3381829,11
u3381997,12
u3382021,33
u3382063,11
u3382190,11
u3382506,11
u3382511,10
u3382702,7
u3383029,35
u3383030,11
u3383031,19
u3383063,22
u3383176,11
u3383277,12
u3383318,13
u3383370,72
u3383671,67
u3383784,14
u3383809,10
u3383845,10
u3384053,22
u3384099,12
u3384229,41
u3384393,72
u3384537,13
u338458,9
u3384593,24
u3384679,14
u3384821,11
u3384840,10
u3384922,26
u3385216,8
u3385333,9
u3385361,8
u3385512,12
u3385722,13
u3385727,6
u3385749,18
u3385781,7
u3385837,27
u3385941,19
u3385957,42
u3385979,8
u338609,13
u3386155,10
u3386224,15
u3386305,13
u3386395,15
u3386434,9
u3386454,10
u3386464,72
u3386526,13
u3386715,18
u3386983,23
u3387137,23
u3387304,15
u3387810,35
u3387996,118
u3388008,17
u3388075,31
u3388229,13
u3388235,13
u3388281,17
u3388309,21
u3388442,10
u3388608,14
u3388611,45
u3388705,10
u3388751,11
u3388856,13
u3389015,6
u3389249,10
u3389261,20
u3389277,9
u338931,10
u3389511,34
u3389538,16
u3389550,15
u3389762,27
u3390055,24
u3390664,38
u3390707,8
u3390710,11
u3390905,16
u3391009,18
u3391087,8
u3391120,26
u339138,9
u3391552,13
u3391722,61
u3391935,19
u3392027,18
u3392083,22
u3392159,13
u3392256,13
u3392303,12
u3392741,11
u3392842,24
u3392938,17
u3392997,11
u339320,12
u3393246,17
u339326,12
u3393440,11
u3393662,9
u3393671,14
u3393746,12
u3393754,19
u3393818,10
u3393873,11
u3393898,10
u3393972,13
u3394024,12
u3394110,20
u3394157,17
u3394267,22
u3394577,20
u3394591,14
u3394732,33
u3394739,14
u3394765,31
u3394833,18
u3394892,21
u3394943,11
u3394977,15
u3395329,21
u3395550,16
u3395663,19
u3395676,13
u3395704,7
u3395758,13
u3396144,60
u3396585,10
u3396778,17
u3396800,22
u3397021,18
u3397093,12
u3397534,18
u3397718,22
u3397771,22
u3397905,12
u3397983,14
u3398199,11
u3398240,9
u3398340,12
u3398500,30
u3398565,12
u3398875,13
u3399213,13
u3399301,23
u3399302,10
u3399354,50
u3399514,10
u3399539,22
u339954,14
u3399562,36
u3399599,80
u3399611,33
u3399672,15
u3399722,12
u3399779,15
u3399808,18
u3399876,11
u3400092,21
u3400131,31
u3400267,47
u3400562,28
u3400651,10
u3400695,13
u3400718,19
u3400764,8
u3400921,22
u3401017,21
u3401061,12
u3401118,8
u3401160,20
u3401224,25
u3401230,7
u3401263,22
u3401356,24
u3401401,14
u3401413,26
u3401452,51
u3401507,21
u3401558,67
u3401562,17
u3401730,25
u3401818,25
u3401985,11
u3402011,13
u3402057,13
u3402076,81
u3402156,22
u3402208,65
u3402248,24
u3402324,11
u3402396,15
u3402442,22
u3402488,22
u3402697,13
u3402718,27
u3402767,12
u3402790,7
u3402816,18
u3402827,24
u3402864,19
u3402973,19
u3403054,23
u3403092,12
u3403093,24
u3403112,15
u3403122,15
u3403212,14
u3403286,19
u340333,12
u3403453,27
u3403481,23
u3403554,9
u3403684,35
u3403784,22
u340381,9
u3403921,10
u3403966,11
u3404266,7
u3404399,15
u3404418,10
u3404441,31
u3404500,13
u3404551,10
u3404570,11
u3404583,13
u3404616,50
u3404725,13
u3404966,26
u3405167,59
u3405213,34
u3405216,10
u3405713,8
u3405728,11
u3405733,20
u3405825,12
u3405966,12
u3406012,10
u3406053,15
u3406061,28
u3406205,22
u3406744,17
u3407100,32
u3407143,23
u3407153,29
u3407240,11
u3407245,17
u3407303,7
u3407413,6
u3407433,20
u3407499,28
u3407553,16
u3407593,12
u3407680,11
u3407810,11
u3407867,29
u3407880,10
u340816,9
u3408187,17
u3408356,10
u3408446,31
u3408548,20
u3408632,23
u3408666,23
u3408733,28
u340880,13
u3408820,18
u3408899,34
u3408963,12
u3409124,9
u3409178,23
u3409180,21
u3409348,19
u3409391,26
u3409613,29
u3409750,28
u3409927,22
u3409932,26
u3409989,16
u3410003,12
u3410092,12
u3410209,11
u3410346,15
u3410384,6
u3410413,9
u3410465,77
u3410579,11
u3410695,44
u3411243,14
u3411327,24
u3411338,40
u3411391,11
u3411409,20
u3411425,17
u3411663,11
u3411685,9
u3411977,22
u3412189,28
u3412320,17
u3412464,13
u3412496,17
u3412556,31
u3412575,9
u341277,32
u3412866,18
u3412969,21
u3413252,13
u3413279,21
u3413333,14
u3413385,12
u3413462,9
u3413541,11
u3413655,64
u3413833,11
u3413892,48
u3413980,20
u3414370,21
u3414548,10
u341493,8
u3414986,18
u3415169,24
u3415445,25
u3415596,18
u3415627,11
u3415752,22
u3415756,15
u3416077,11
u3416224,11
u341653,21
u3416659,8
u3416705,21
u3416956,11
u3417153,22
u3417162,44
u341720,8
u3417288,11
u341751,14
u3417514,11
u3417749,10
u3417889,12
u3417903,19
u3418039,7
u3418245,29
u3418261,67
u3418334,15
u3418511,13
u3418653,16
u3419227,11
u3419291,11
u3419311,44
u3419437,10
u3419528,48
u3419692,21
u3419741,10
u3419763,14
u3419869,20
u3419887,26
u3419930,17
u3420310,30
u3420435,30
u3420455,12
u3420562,22
u3421176,17
u3421180,11
u3421339,10
u3421349,13
u3421446,24
u3421485,16
u3421556,13
u3421758,12
u3421817,23
u3421829,68
u3421917,16
u3421933,12
u3422099,56
u3422106,68
u3422108,16
u3422114,13
u3422272,13
u3422281,83
u3422285,8
u3422302,12
u3422360,9
u3422367,10
u3422373,13
u3422405,15
u3422426,32
u3422444,39
u3422536,29
u342268,8
u3422706,14
u3422983,11
u3423078,14
u3423085,10
u3423141,20
u3423226,38
u342327,28
u3423372,19
u3423383,11
u3423384,18
u342340,12
u3423422,32
u3423462,11
u3423476,26
u3423485,30
u3423753,14
u3423758,13
u3423860,15
u3423890,47
u3423912,18
u3424050,12
u3424063,9
u3424103,19
u3424280,11
u3424303,22
u3424322,11
u3424386,16
u3424392,13
u3424456,10
u3424462,12
u3424531,15
u3424607,11
u3424679,9
u3424715,45
u3424717,9
u3424723,11
u3424741,46
u342476,12
u3424833,14
u3425076,11
u3425113,14
u3425270,16
u3425348,33
u3425467,22
u3425527,8
u3425628,17
u3425650,69
u3426232,10
u3426289,8
u3426326,34
u3426419,28
u3426431,26
u3426583,17
u3426670,16
u3426688,24
u3426762,24
u3426883,7
u3426904,27
u3426986,13
u3427081,14
u3427120,29
u3427172,16
u3427238,19
u3427294,57
u3427335,13
u3427393,12
u3427436,10
u3427507,15
u3427552,20
u3427780,30
u3427844,22
u3428010,16
u3428018,9
u3428060,18
u3428070,14
u3428082,14
u3428153,21
u3428234,9
u3428309,28
u3428315,9
u3428398,12
u3428511,19
u3428548,11
u3428688,44
u3428768,15
u3428796,8
u3428819,12
u3428864,9
u3428907,39
u3428946,17
u3429050,10
u3429130,28
u3429168,15
u3429172,8
u3429189,15
u3429205,8
u3429240,29
u3429250,35
